Fecha,Semana,Patron,Polar,Categoria_polar,Ecuatorial,Categoria_ecuatorial,Peso,Categoria_peso
08/04/2021,14,Lula,10.65,Alto,7.8,Alto,323.309,Alto
08/04/2021,14,Lula,8.42,Medio,6.62,Medio,184.547,Medio
08/04/2021,14,Lula,7.3,Bajo,5.7,Medio,120.208,Bajo
08/04/2021,14,Lula,8.9,Medio,6.93,Medio,213.240,Medio
08/04/2021,14,Lula,10.28,Alto,7.7,Alto,303.252,Alto
08/04/2021,14,Lula,8.25,Medio,6.7,Medio,184.299,Medio
08/04/2021,14,Lula,8.4,Medio,6.6,Medio,183.060,Medio
08/04/2021,14,Lula,10.6,Alto,7.5,Alto,300.504,Alto
08/04/2021,14,Lula,9.22,Medio,8.04,Alto,290.345,Alto
08/04/2021,14,Lula,9.06,Medio,7.03,Alto,223.230,Medio
08/04/2021,14,Lula,9.65,Alto,7.85,Alto,292.022,Alto
08/04/2021,14,Lula,7.32,Bajo,5.85,Medio,126.308,Bajo
08/04/2021,14,Lula,7.1,Bajo,6.8,Medio,161.685,Medio
08/04/2021,14,Lula,9.4,Alto,7.06,Alto,234.685,Alto
08/04/2021,14,Lula,9.56,Alto,7.9,Alto,292.359,Alto
08/04/2021,14,Lula,11.25,Alto,7.82,Alto,346.846,Alto
08/04/2021,14,Lula,8.71,Medio,7.2,Alto,222.948,Medio
08/04/2021,14,Lula,9.51,Alto,7.4,Alto,258.429,Alto
08/04/2021,14,Zutano,10.8,Alto,7.5,Alto,307.404,Alto
08/04/2021,14,Zutano,9.2,Medio,7,Alto,225.491,Medio
08/04/2021,14,Zutano,9.3,Medio,6.8,Medio,217.090,Medio
08/04/2021,14,Zutano,9,Medio,6.7,Medio,203.549,Medio
08/04/2021,14,Zutano,7.2,Bajo,6.1,Medio,133.812,Medio
08/04/2021,14,Zutano,9.5,Alto,6.9,Medio,228.338,Medio
08/04/2021,14,Zutano,7.6,Medio,6.3,Medio,150.554,Medio
08/04/2021,14,Zutano,8.3,Medio,6.5,Medio,175.741,Medio
08/04/2021,14,Zutano,8.6,Medio,6.6,Medio,188.048,Medio
08/04/2021,14,Zutano,8.8,Medio,6.7,Medio,198.293,Medio
08/04/2021,14,Zutano,10.1,Alto,7.8,Alto,303.941,Alto
08/04/2021,14,Zutano,10.3,Alto,7.3,Alto,277.156,Alto
08/04/2021,14,Zutano,9.7,Alto,6.7,Medio,222.667,Medio
08/04/2021,14,Zutano,9.5,Alto,7.1,Alto,239.963,Alto
08/04/2021,14,Zutano,9.8,Alto,7.4,Alto,267.526,Alto
08/04/2021,14,Zutano,11.1,Alto,7.5,Alto,317.949,Alto
08/04/2021,14,Zutano,9.7,Alto,7.5,Alto,270.711,Alto
08/04/2021,14,Zutano,9.3,Medio,7.5,Alto,258.119,Alto
08/04/2021,14,Zutano,8.8,Medio,6.8,Medio,203.549,Medio
08/04/2021,14,Zutano,10.1,Alto,7.4,Alto,277.156,Alto
08/04/2021,14,Zutano,9.6,Alto,7.2,Alto,248.932,Alto
08/04/2021,14,Zutano,8.4,Medio,6.7,Medio,188.048,Medio
08/04/2021,14,Zutano,9.3,Medio,7.4,Alto,251.970,Alto
08/04/2021,14,Zutano,7.3,Bajo,6.4,Medio,148.390,Medio
08/04/2021,14,Zutano,8.4,Medio,7.2,Alto,214.336,Medio
08/04/2021,14,Zutano,8.6,Medio,6.8,Medio,198.293,Medio
08/04/2021,14,Zutano,7.8,Medio,6.4,Medio,159.417,Medio
08/04/2021,14,Zutano,8.2,Medio,7,Alto,198.293,Medio
08/04/2021,14,Zutano,8.6,Medio,6.8,Medio,198.293,Medio
08/04/2021,14,Zutano,8.8,Medio,6.5,Medio,188.048,Medio
08/04/2021,14,Zutano,8.5,Medio,7.2,Alto,217.090,Medio
08/04/2021,14,Zutano,9.6,Alto,7.6,Alto,273.921,Alto
08/04/2021,14,Zutano,7.6,Medio,6.3,Medio,150.554,Medio
08/04/2021,14,Zutano,9,Medio,7.4,Alto,242.929,Alto
08/04/2021,14,Zutano,7.7,Medio,6.2,Medio,148.390,Medio
08/04/2021,14,Zutano,9.3,Medio,7.4,Alto,251.970,Alto
08/04/2021,14,Zutano,8.8,Medio,7.3,Alto,231.209,Alto
08/04/2021,14,Zutano,8.8,Medio,7,Alto,214.336,Medio
08/04/2021,14,Zutano,7.3,Bajo,6.1,Medio,135.834,Medio
08/04/2021,14,Zutano,7.5,Medio,6.6,Medio,161.685,Medio
08/04/2021,14,Zutano,7.5,Medio,6.3,Medio,148.390,Medio
08/04/2021,14,Zutano,7.4,Bajo,6.2,Medio,142.021,Medio
08/04/2021,14,Zutano,8.2,Medio,6.5,Medio,173.345,Medio
08/04/2021,14,Zutano,7.1,Bajo,5.8,Medio,120.208,Bajo
08/04/2021,14,Zutano,8.2,Medio,7,Alto,198.293,Medio
08/04/2021,14,Zutano,9.1,Medio,7.2,Alto,234.103,Alto
08/04/2021,14,Zutano,8.5,Medio,7.2,Alto,217.090,Medio
08/04/2021,14,Zutano,9.3,Medio,7.4,Alto,251.970,Alto
08/04/2021,14,Zutano,10.3,Alto,7.8,Alto,310.893,Alto
08/04/2021,14,Zutano,8,Medio,7,Alto,193.126,Medio
08/04/2021,14,Zutano,7.3,Bajo,6.6,Medio,157.170,Medio
08/04/2021,14,Zutano,9.6,Alto,7.6,Alto,273.921,Alto
08/04/2021,14,Zutano,8.2,Medio,6.1,Medio,154.944,Medio
08/04/2021,14,Zutano,8.9,Medio,7,Alto,217.090,Medio
08/04/2021,14,Zutano,11.8,Alto,8,Alto,382.211,Alto
08/04/2021,14,Zutano,8.3,Medio,6.4,Medio,170.970,Medio
08/04/2021,14,Zutano,9.5,Alto,7,Alto,234.103,Alto
08/04/2021,14,Zutano,10.1,Alto,7.6,Alto,290.345,Alto
08/04/2021,14,Zutano,11.8,Alto,7.7,Alto,358.641,Alto
08/04/2021,14,Zutano,8.6,Medio,6.7,Medio,193.126,Medio
08/04/2021,14,Zutano,8.8,Medio,6.8,Medio,203.549,Medio
08/04/2021,14,Zutano,8.6,Medio,7.2,Alto,219.867,Medio
08/04/2021,14,Zutano,7.3,Bajo,6.4,Medio,148.390,Medio
08/04/2021,14,Zutano,8,Medio,6.7,Medio,178.159,Medio
08/04/2021,14,Zutano,8.5,Medio,6.4,Medio,175.741,Medio
08/04/2021,14,Zutano,9.9,Alto,7.1,Alto,251.970,Alto
08/04/2021,14,Zutano,9.3,Medio,6.9,Medio,222.667,Medio
08/04/2021,14,Zutano,9.4,Alto,7.1,Alto,237.021,Alto
08/04/2021,14,Zutano,8.1,Medio,6.6,Medio,175.741,Medio
08/04/2021,14,Zutano,8.4,Medio,6.6,Medio,183.060,Medio
08/04/2021,14,Zutano,8.9,Medio,7.3,Alto,234.103,Alto
08/04/2021,14,Zutano,9.2,Medio,7.4,Alto,248.932,Alto
08/04/2021,14,Zutano,7.9,Medio,6.5,Medio,166.285,Medio
08/04/2021,14,Zutano,9.4,Alto,7.1,Alto,237.021,Alto
08/04/2021,14,Zutano,6.6,Bajo,6,Medio,118.342,Bajo
08/04/2021,14,Zutano,8.2,Medio,6.8,Medio,188.048,Medio
08/04/2021,14,Zutano,9.1,Medio,7.1,Alto,228.338,Medio
08/04/2021,14,Zutano,8.6,Medio,6.7,Medio,193.126,Medio
08/04/2021,14,Zutano,9.8,Alto,7.7,Alto,287.010,Alto
08/04/2021,14,Zutano,8.9,Medio,7.4,Alto,239.963,Alto
08/04/2021,14,Zutano,10.3,Alto,7.2,Alto,270.711,Alto
08/04/2021,14,Zutano,10.5,Alto,7.5,Alto,297.092,Alto
08/04/2021,14,Zutano,10.8,Alto,7.2,Alto,287.010,Alto
08/04/2021,14,Zutano,9,Medio,7,Alto,219.867,Medio
08/04/2021,14,Zutano,10.2,Alto,7,Alto,255.033,Alto
08/04/2021,14,Zutano,9.3,Medio,6.8,Medio,217.090,Medio
08/04/2021,14,Zutano,8.9,Medio,6.6,Medio,195.698,Medio
08/04/2021,14,Zutano,9.9,Alto,7.4,Alto,270.711,Alto
08/04/2021,14,Zutano,7.5,Medio,6.6,Medio,161.685,Medio
08/04/2021,14,Zutano,8,Medio,6.6,Medio,173.345,Medio
08/04/2021,14,Zutano,9.2,Medio,7.1,Alto,231.209,Alto
08/04/2021,14,Zutano,10.2,Alto,7.5,Alto,287.010,Alto
08/04/2021,14,Zutano,9.8,Alto,7.4,Alto,267.526,Alto
08/04/2021,14,Zutano,9.8,Alto,7.3,Alto,261.230,Alto
08/04/2021,14,Zutano,10.4,Alto,6.9,Medio,255.033,Alto
08/04/2021,14,Zutano,9.4,Alto,7.9,Alto,287.010,Alto
08/04/2021,14,Zutano,10.4,Alto,8.1,Alto,336.046,Alto
08/04/2021,14,Zutano,7.8,Medio,6.7,Medio,173.345,Medio
08/04/2021,14,Zutano,9.6,Alto,7.4,Alto,261.230,Alto
08/04/2021,14,Zutano,9,Medio,7,Alto,219.867,Medio
09/04/2021,14,Antillano,7.52,Medio,6,Medio,136.241,Medio
09/04/2021,14,Antillano,9.6,Alto,6.2,Medio,193.126,Medio
09/04/2021,14,Antillano,9.2,Medio,6.7,Medio,208.897,Medio
09/04/2021,14,Antillano,9.71,Alto,6.52,Medio,212.967,Medio
09/04/2021,14,Antillano,9.6,Alto,6.8,Medio,225.491,Medio
09/04/2021,14,Antillano,9.25,Medio,6.65,Medio,207.551,Medio
09/04/2021,14,Antillano,9.4,Alto,6.68,Medio,213.240,Medio
09/04/2021,14,Antillano,8.45,Medio,6.36,Medio,172.630,Medio
09/04/2021,14,Antillano,10.3,Alto,6.7,Medio,239.963,Alto
09/04/2021,14,Antillano,9.25,Medio,6.9,Medio,221.264,Medio
09/04/2021,14,Antillano,8.42,Medio,7.3,Alto,220.425,Medio
09/04/2021,14,Antillano,8.18,Medio,6.75,Medio,185.045,Medio
09/04/2021,14,Antillano,9.1,Medio,6.72,Medio,207.283,Medio
09/04/2021,14,Antillano,9.92,Alto,6.95,Medio,243.525,Alto
09/04/2021,14,Antillano,9.32,Medio,7.22,Alto,241.740,Alto
09/04/2021,14,Antillano,8.61,Medio,7.1,Alto,214.610,Medio
09/04/2021,14,Antillano,8.82,Medio,6.97,Medio,213.240,Medio
09/04/2021,14,Antillano,8.6,Medio,7.35,Alto,228.338,Medio
09/04/2021,14,Antillano,9.24,Medio,7.25,Alto,241.147,Alto
09/04/2021,14,Antillano,8.18,Medio,7.18,Alto,207.283,Medio
09/04/2021,14,Antillano,8.1,Medio,6.7,Medio,180.598,Medio
09/04/2021,14,Antillano,8.65,Medio,6.9,Medio,204.877,Medio
09/04/2021,14,Antillano,8.6,Medio,6.7,Medio,193.126,Medio
09/04/2021,14,Antillano,8.14,Medio,6.95,Medio,194.152,Medio
09/04/2021,14,Antillano,7.97,Medio,6.32,Medio,159.643,Medio
09/04/2021,14,Antillano,7.22,Bajo,6.42,Medio,147.530,Medio
09/04/2021,14,Antillano,8.2,Medio,6.9,Medio,193.126,Medio
09/04/2021,14,Antillano,7.4,Bajo,6.41,Medio,150.989,Medio
09/04/2021,14,Antillano,7.1,Bajo,6.36,Medio,142.440,Medio
09/04/2021,14,Antillano,7.52,Medio,6.05,Medio,138.287,Medio
09/04/2021,14,Antillano,10.72,Alto,6.55,Medio,243.525,Alto
09/04/2021,14,Antillano,10.2,Alto,6.82,Medio,244.122,Alto
09/04/2021,14,Antillano,10.4,Alto,6.88,Medio,253.805,Alto
09/04/2021,14,Antillano,9.1,Medio,6.5,Medio,195.698,Medio
09/04/2021,14,Antillano,9.76,Alto,6.52,Medio,214.336,Medio
09/04/2021,14,Antillano,9.5,Alto,7.1,Alto,239.963,Alto
09/04/2021,14,Antillano,10.05,Alto,7.12,Alto,257.809,Alto
09/04/2021,14,Antillano,9.4,Alto,6.6,Medio,208.897,Medio
09/04/2021,14,Antillano,9.1,Medio,6.85,Medio,214.336,Medio
09/04/2021,14,Antillano,8.55,Medio,6.41,Medio,177.431,Medio
09/04/2021,14,Antillano,8.22,Medio,5.65,Medio,136.241,Medio
09/04/2021,14,Antillano,9.52,Alto,6.22,Medio,192.103,Medio
09/04/2021,14,Antillano,8.3,Medio,5.6,Medio,135.834,Medio
09/04/2021,14,Antillano,9.25,Medio,7.45,Alto,253.498,Alto
09/04/2021,14,Antillano,8.43,Medio,6.15,Medio,162.370,Medio
09/04/2021,14,Antillano,10.18,Alto,7.6,Alto,293.032,Alto
09/04/2021,14,Antillano,10.46,Alto,7.35,Alto,285.683,Alto
09/04/2021,14,Antillano,9.2,Medio,7.22,Alto,238.195,Alto
09/04/2021,14,Antillano,9.28,Medio,7.1,Alto,233.522,Alto
09/04/2021,14,Antillano,10.2,Alto,7,Alto,255.033,Alto
09/04/2021,14,Antillano,10.9,Alto,7.32,Alto,298.454,Alto
09/04/2021,14,Antillano,7.3,Bajo,5.57,Medio,115.397,Bajo
09/04/2021,14,Antillano,9.9,Alto,7.12,Alto,253.192,Alto
09/04/2021,14,Antillano,10.7,Alto,7.4,Alto,297.092,Alto
09/04/2021,14,Antillano,8.22,Medio,6.32,Medio,165.358,Medio
09/04/2021,14,Antillano,9.15,Medio,7.35,Alto,244.421,Alto
09/04/2021,14,Antillano,9.9,Alto,7.4,Alto,270.711,Alto
09/04/2021,14,Antillano,8.82,Medio,7.3,Alto,231.786,Alto
09/04/2021,14,Antillano,9.97,Alto,6.8,Medio,236.143,Alto
09/04/2021,14,Antillano,10.2,Alto,7.4,Alto,280.415,Alto
09/04/2021,14,Antillano,8.5,Medio,6.75,Medio,193.126,Medio
09/04/2021,14,Antillano,9.1,Medio,6.6,Medio,200.910,Medio
09/04/2021,14,Antillano,8.72,Medio,6.9,Medio,206.747,Medio
09/04/2021,14,Antillano,9.69,Alto,7,Alto,239.668,Alto
09/04/2021,14,Antillano,8.92,Medio,7,Alto,217.643,Medio
09/04/2021,14,Antillano,8,Medio,6.05,Medio,148.390,Medio
09/04/2021,14,Antillano,8.2,Medio,5.5,Medio,129.827,Medio
09/04/2021,14,Antillano,8.79,Medio,7,Alto,214.061,Medio
09/04/2021,14,Antillano,8.3,Medio,6.81,Medio,191.084,Medio
09/04/2021,14,Antillano,7.9,Medio,6.4,Medio,161.685,Medio
09/04/2021,14,Antillano,8.65,Medio,6.98,Medio,209.166,Medio
09/04/2021,14,Antillano,10.5,Alto,7.98,Alto,330.912,Alto
09/04/2021,14,Antillano,10.55,Alto,8.1,Alto,341.604,Alto
09/04/2021,14,Antillano,9.3,Medio,6.6,Medio,206.212,Medio
09/04/2021,14,Antillano,9.85,Alto,7.1,Alto,250.448,Alto
09/04/2021,14,Antillano,10,Alto,7.06,Alto,252.581,Alto
09/04/2021,14,Antillano,8.97,Medio,7.5,Alto,248.026,Alto
09/04/2021,14,Antillano,11.15,Alto,7.5,Alto,319.729,Alto
09/04/2021,14,Antillano,10.5,Alto,7.1,Alto,270.711,Alto
09/04/2021,14,Antillano,11.6,Alto,7.1,Alto,307.404,Alto
09/04/2021,14,Antillano,10.64,Alto,7.72,Alto,317.238,Alto
09/04/2021,14,Antillano,8.06,Medio,6.2,Medio,156.277,Medio
09/04/2021,14,Antillano,8.56,Medio,6.35,Medio,174.780,Medio
09/04/2021,14,Antillano,9.15,Medio,6.96,Medio,221.825,Medio
09/04/2021,14,Antillano,8.96,Medio,6.68,Medio,201.436,Medio
09/04/2021,14,Antillano,8.9,Medio,6.68,Medio,199.860,Medio
09/04/2021,14,Antillano,8,Medio,7.05,Alto,195.698,Medio
09/04/2021,14,Antillano,9.75,Alto,7.22,Alto,254.725,Alto
09/04/2021,14,Antillano,10.3,Alto,7.55,Alto,293.706,Alto
09/04/2021,14,Antillano,10.05,Alto,6.95,Medio,247.422,Alto
09/04/2021,14,Antillano,9.65,Alto,7.1,Alto,244.421,Alto
09/04/2021,14,Antillano,11.1,Alto,7.45,Alto,314.408,Alto
09/04/2021,14,Antillano,9.3,Medio,6.85,Medio,219.867,Medio
09/04/2021,14,Antillano,9.65,Alto,7.2,Alto,250.448,Alto
09/04/2021,14,Antillano,10.55,Alto,7.6,Alto,305.669,Alto
09/04/2021,14,Antillano,10.45,Alto,7.12,Alto,270.392,Alto
09/04/2021,14,Antillano,10.05,Alto,6.9,Medio,244.421,Alto
09/04/2021,14,Antillano,9.8,Alto,6.85,Medio,234.103,Alto
09/04/2021,14,Antillano,10.94,Alto,7.3,Alto,298.454,Alto
09/04/2021,14,Antillano,9.6,Alto,6.95,Medio,234.103,Alto
09/04/2021,14,Antillano,10.7,Alto,7.62,Alto,312.296,Alto
09/04/2021,14,Antillano,11.15,Alto,7.52,Alto,321.158,Alto
09/04/2021,14,Antillano,11.42,Alto,7.4,Alto,322.232,Alto
09/04/2021,14,Antillano,11.5,Alto,7.7,Alto,347.223,Alto
09/04/2021,14,Antillano,8.42,Medio,6.75,Medio,191.084,Medio
09/04/2021,14,Antillano,7.44,Medio,6,Medio,134.618,Medio
09/04/2021,14,Antillano,8.3,Medio,6.85,Medio,193.126,Medio
09/04/2021,14,Antillano,8,Medio,7,Alto,193.126,Medio
09/04/2021,14,Antillano,9.22,Medio,7.2,Alto,237.608,Alto
09/04/2021,14,Antillano,7.4,Bajo,6.25,Medio,144.123,Medio
09/04/2021,14,Antillano,9.65,Alto,7.22,Alto,251.665,Alto
09/04/2021,14,Antillano,9.35,Alto,7.4,Alto,253.498,Alto
09/04/2021,14,Antillano,9.7,Alto,7.32,Alto,259.361,Alto
09/04/2021,14,Antillano,10.55,Alto,7.6,Alto,305.669,Alto
09/04/2021,14,Antillano,9.9,Alto,7.4,Alto,270.711,Alto
09/04/2021,14,Antillano,8.4,Medio,6.1,Medio,159.417,Medio
09/04/2021,14,Antillano,8.93,Medio,7.12,Alto,224.641,Medio
09/04/2021,14,Antillano,10.4,Alto,7.3,Alto,280.415,Alto
09/04/2021,14,Antillano,9.3,Medio,7.04,Alto,230.633,Alto
09/04/2021,14,Antillano,8.2,Medio,6.55,Medio,175.741,Medio
23/04/2021,16,Lula,9.32,Medio,7.24,Alto,249.829,Alto
23/04/2021,16,Lula,9.07,Medio,6.7,Medio,210.865,Medio
23/04/2021,16,Lula,9.83,Alto,7,Alto,250.759,Alto
23/04/2021,16,Lula,8.71,Medio,6.9,Medio,211.974,Medio
23/04/2021,16,Lula,9.6,Alto,7.6,Alto,282.066,Alto
23/04/2021,16,Lula,8.9,Medio,6.6,Medio,200.790,Medio
23/04/2021,16,Lula,7.85,Medio,5.2,Bajo,114.189,Bajo
23/04/2021,16,Lula,9.8,Alto,6.92,Medio,244.910,Alto
23/04/2021,16,Lula,9.45,Alto,7.03,Alto,240.960,Alto
23/04/2021,16,Lula,8.75,Medio,6.6,Medio,196.798,Medio
23/04/2021,16,Lula,7.95,Medio,6.2,Medio,157.434,Medio
23/04/2021,16,Lula,10.4,Alto,7.9,Alto,331.646,Alto
23/04/2021,16,Lula,9.16,Medio,6.65,Medio,210.588,Medio
23/04/2021,16,Lula,9.55,Alto,7.05,Alto,245.215,Alto
23/04/2021,16,Lula,8.12,Medio,6.6,Medio,180.604,Medio
23/04/2021,16,Lula,8.96,Medio,7.15,Alto,233.482,Alto
23/04/2021,16,Lula,9.12,Medio,6.95,Medio,226.450,Medio
23/04/2021,16,Lula,10.29,Alto,7.25,Alto,281.730,Alto
23/04/2021,16,Lula,9.5,Alto,7.5,Alto,272.123,Alto
23/04/2021,16,Lula,9.53,Alto,7.35,Alto,263.375,Alto
23/04/2021,16,Lula,10.04,Alto,7.7,Alto,304.073,Alto
23/04/2021,16,Lula,8.95,Medio,7,Alto,224.425,Medio
23/04/2021,16,Lula,9.06,Medio,7,Alto,227.612,Medio
23/04/2021,16,Lula,9.65,Alto,7.25,Alto,260.819,Alto
23/04/2021,16,Lula,9.28,Medio,7.03,Alto,235.858,Alto
23/04/2021,16,Lula,8.94,Medio,6.8,Medio,212.808,Medio
23/04/2021,16,Lula,8.31,Medio,6.46,Medio,178.366,Medio
23/04/2021,16,Lula,9.32,Medio,7.32,Alto,254.814,Alto
23/04/2021,16,Lula,10.68,Alto,7.61,Alto,320.573,Alto
23/04/2021,16,Lula,9.32,Medio,7.32,Alto,254.814,Alto
23/04/2021,16,Lula,8.18,Medio,6.52,Medio,178.118,Medio
23/04/2021,16,Lula,8.8,Medio,7.03,Alto,221.840,Medio
23/04/2021,16,Lula,9.7,Alto,7.15,Alto,256.071,Alto
23/04/2021,16,Lula,9.04,Medio,6.7,Medio,210.036,Medio
23/04/2021,16,Lula,8.3,Medio,7.05,Alto,208.934,Medio
23/04/2021,16,Lula,9,Medio,7.12,Alto,232.891,Alto
23/04/2021,16,Lula,9.9,Alto,7.4,Alto,278.725,Alto
23/04/2021,16,Lula,9.75,Alto,7.65,Alto,290.532,Alto
23/04/2021,16,Lula,8.65,Medio,7.4,Alto,239.151,Alto
23/04/2021,16,Lula,9.84,Alto,7.96,Alto,315.490,Alto
23/04/2021,16,Lula,9.8,Alto,6.82,Medio,238.850,Alto
23/04/2021,16,Lula,11.35,Alto,7.9,Alto,368.371,Alto
23/04/2021,16,Lula,9.9,Alto,6.9,Medio,246.747,Alto
23/04/2021,16,Lula,10.15,Alto,7.72,Alto,309.390,Alto
23/04/2021,16,Lula,9.5,Alto,7.3,Alto,259.230,Alto
23/04/2021,16,Lula,9.5,Alto,7.56,Alto,276.072,Alto
23/04/2021,16,Lula,10.08,Alto,7.8,Alto,312.610,Alto
23/04/2021,16,Lula,9.03,Medio,7.8,Alto,276.402,Alto
23/04/2021,16,Lula,9.82,Alto,7.72,Alto,297.773,Alto
23/04/2021,16,Lula,9.82,Alto,7.25,Alto,266.270,Alto
23/04/2021,16,Lula,10.15,Alto,7.43,Alto,289.167,Alto
23/04/2021,16,Lula,10.45,Alto,7.95,Alto,337.276,Alto
23/04/2021,16,Lula,11.22,Alto,8.4,Alto,404.275,Alto
23/04/2021,16,Lula,11.6,Alto,8.35,Alto,416.304,Alto
23/04/2021,16,Lula,9.21,Medio,7.45,Alto,259.547,Alto
23/04/2021,16,Lula,11.12,Alto,7.62,Alto,337.653,Alto
23/04/2021,16,Lula,7.1,Bajo,5.85,Medio,124.637,Bajo
23/04/2021,16,Lula,10.68,Alto,7.65,Alto,323.501,Alto
23/04/2021,16,Lula,8.32,Medio,6.8,Medio,196.006,Medio
23/04/2021,16,Lula,8.78,Medio,6.75,Medio,205.651,Medio
23/04/2021,16,Lula,10.58,Alto,7.68,Alto,322.035,Alto
23/04/2021,16,Lula,11.72,Alto,7.93,Alto,385.841,Alto
23/04/2021,16,Lula,9.65,Alto,7.46,Alto,274.422,Alto
23/04/2021,16,Lula,10.92,Alto,7.45,Alto,317.662,Alto
23/04/2021,16,Lula,9.13,Medio,6.8,Medio,218.141,Medio
23/04/2021,16,Lula,10.7,Alto,7.52,Alto,314.768,Alto
23/04/2021,16,Lula,10.05,Alto,7.3,Alto,277.065,Alto
23/04/2021,16,Lula,9.88,Alto,7.1,Alto,258.596,Alto
23/04/2021,16,Lula,10.3,Alto,8.05,Alto,339.166,Alto
23/04/2021,16,Lula,9.9,Alto,7.45,Alto,282.066,Alto
23/04/2021,16,Lula,9.3,Medio,7.3,Alto,252.937,Alto
23/04/2021,16,Lula,9.31,Medio,7.22,Alto,248.285,Alto
23/04/2021,16,Lula,8.62,Medio,7.02,Alto,216.166,Medio
23/04/2021,16,Lula,9.65,Alto,7.45,Alto,273.763,Alto
23/04/2021,16,Lula,9.6,Alto,7.58,Alto,280.726,Alto
23/04/2021,16,Lula,10.4,Alto,7.72,Alto,318.388,Alto
23/04/2021,16,Lula,9.73,Alto,7.3,Alto,266.593,Alto
23/04/2021,16,Lula,8.86,Medio,7.2,Alto,233.482,Alto
23/04/2021,16,Lula,9.28,Medio,7.02,Alto,235.263,Alto
23/04/2021,16,Lula,10.5,Alto,7.83,Alto,330.155,Alto
23/04/2021,16,Lula,12,Alto,7.96,Alto,400.036,Alto
23/04/2021,16,Lula,12.35,Alto,8,Alto,418.476,Alto
23/04/2021,16,Lula,11.4,Alto,7.8,Alto,362.402,Alto
23/04/2021,16,Lula,11.34,Alto,8.4,Alto,409.402,Alto
23/04/2021,16,Lula,12.02,Alto,8.15,Alto,417.172,Alto
23/04/2021,16,Lula,11.85,Alto,7.72,Alto,374.000,Alto
23/04/2021,16,Lula,10.9,Alto,7.8,Alto,342.968,Alto
23/04/2021,16,Lula,11.82,Alto,7.95,Alto,391.645,Alto
23/04/2021,16,Lula,11.58,Alto,7.18,Alto,322.035,Alto
23/04/2021,16,Lula,10.85,Alto,7.75,Alto,337.276,Alto
23/04/2021,16,Lula,11.05,Alto,7.56,Alto,330.527,Alto
23/04/2021,16,Lula,10.63,Alto,7.7,Alto,325.340,Alto
23/04/2021,16,Lula,10.95,Alto,7.4,Alto,315.129,Alto
23/04/2021,16,Lula,9.98,Alto,7.5,Alto,288.145,Alto
23/04/2021,16,Lula,9.25,Medio,6.8,Medio,221.554,Medio
23/04/2021,16,Lula,8.96,Medio,6.9,Medio,218.991,Medio
23/04/2021,16,Lula,9.35,Alto,7.23,Alto,250.139,Alto
23/04/2021,16,Lula,9.31,Medio,7,Alto,234.965,Alto
23/04/2021,16,Lula,10.75,Alto,7.4,Alto,307.966,Alto
23/04/2021,16,Lula,10.18,Alto,7.45,Alto,291.560,Alto
23/04/2021,16,Lula,9.62,Alto,7.06,Alto,247.977,Alto
23/04/2021,16,Lula,9.98,Alto,7.5,Alto,288.145,Alto
23/04/2021,16,Lula,10.95,Alto,8.03,Alto,362.798,Alto
23/04/2021,16,Lula,8.89,Medio,6.85,Medio,214.203,Medio
23/04/2021,16,Lula,7.5,Medio,5.9,Medio,134.666,Medio
23/04/2021,16,Lula,9.08,Medio,7.12,Alto,235.263,Alto
23/04/2021,16,Lula,10.45,Alto,7.85,Alto,329.783,Alto
23/04/2021,16,Lula,8.6,Medio,6.96,Medio,212.252,Medio
23/04/2021,16,Lula,8.6,Medio,6.8,Medio,203.481,Medio
23/04/2021,16,Lula,10.7,Alto,7.65,Alto,324.236,Alto
23/04/2021,16,Lula,9.67,Alto,8.15,Alto,323.134,Alto
23/04/2021,16,Lula,9.2,Medio,7.1,Alto,237.650,Alto
23/04/2021,16,Lula,9.8,Alto,7.82,Alto,304.073,Alto
23/04/2021,16,Lula,7.3,Bajo,5.8,Medio,126.602,Medio
23/04/2021,16,Lula,8.33,Medio,6.9,Medio,201.595,Medio
23/04/2021,16,Lula,9.35,Alto,7.12,Alto,243.385,Alto
23/04/2021,16,Lula,11.3,Alto,7.82,Alto,360.033,Alto
23/04/2021,16,Lula,9.85,Alto,7.9,Alto,311.534,Alto
23/04/2021,16,Lula,8.78,Medio,7.2,Alto,231.122,Alto
23/04/2021,16,Lula,9.7,Alto,7.6,Alto,285.432,Alto
23/04/2021,16,Zutano,11,Alto,7.7,Alto,339.166,Alto
23/04/2021,16,Zutano,9.6,Alto,7.2,Alto,256.071,Alto
23/04/2021,16,Zutano,9.6,Alto,7,Alto,243.690,Alto
23/04/2021,16,Zutano,9,Medio,6.9,Medio,220.128,Medio
23/04/2021,16,Zutano,7.1,Bajo,6.3,Medio,143.063,Medio
23/04/2021,16,Zutano,9.7,Alto,7,Alto,246.747,Alto
23/04/2021,16,Zutano,7.5,Medio,6.4,Medio,156.296,Medio
23/04/2021,16,Zutano,8.6,Medio,6.8,Medio,203.481,Medio
23/04/2021,16,Zutano,8.3,Medio,6.7,Medio,190.262,Medio
23/04/2021,16,Zutano,9.2,Medio,6.9,Medio,225.870,Medio
23/04/2021,16,Zutano,10.1,Alto,8,Alto,327.927,Alto
23/04/2021,16,Zutano,10.3,Alto,7.5,Alto,299.165,Alto
23/04/2021,16,Zutano,9.9,Alto,6.9,Medio,246.747,Alto
23/04/2021,16,Zutano,9.4,Alto,7,Alto,237.650,Alto
